definition_id,pinyin_id,definition_sn,definition_cn,definition_en,definition_img,ref_pinyin_id,pos
148714,14871,4,〈量词classifier〉用于滴下的液体的数量,[used with dripping liquid],,,量词
148811,14881,1,〈量词classifier〉用于花朵和云彩或像花和云彩的东西,"[used of flowers, clouds and things that look as such]",,,量词
148812,14881,2,(Duǒ)姓。,a surname,,,名词
148911,14891,1,畜养,raise (domestic animals),,,动词
148921,14892,1,"禽兽,多指家畜",(mostly domestic) animals,,,名词
149011,14901,1,依照,abide by; obey; observe; follow,,,动词
149111,14911,1,巡察,patrol; make one's rounds,,,动词
149211,14921,1,祸害;灾难,trouble; peril; disaster,,,名词
149212,14921,2,忧虑,worry,,,动词
149213,14921,3,害(病),contract; suffer from,,,动词
149311,14931,1,"含义深,不容易理解",unfathomable; abstruse,,,形容词
149312,14931,2,"〈古时arch.〉指房屋的西南角,也泛指房屋的深处",southwestern corner or the innermost part of a house,,,名词
149313,14931,3,姓,a surname,,,名词
149411,14941,1,用犁把田里的土翻松,plough; till,,,动词
149412,14941,2,〈比喻fig.〉从事某种劳动,engage in certain kind of work,,,动词
149511,14951,1,忠诚,loyalty; faithfulness; fidelity; adherence,,,形容词
149611,14961,1,镜子(古代用铜制成)。,mirror (made of bronze or brass in ancient times),,,名词
149612,14961,2,照,reflect; mirror,,,动词
149613,14961,3,仔细看;审察,inspect; scrutinize; examine,,,动词
149614,14961,4,可以作为警戒或引为教训的事,warning; object lesson,,,名词
149615,14961,5,"旧式书信套语,用在开头的称呼之后,表示请人看信",[old-fashioned rhetoric usu. used in the opening phrase of a letter],,,动词
149711,14971,1,(人、物)紧紧靠拢在一起;(事情)集中在同一时间内,jam; squeeze; press closely together; handle many things at the same time,,,动词
149712,14971,2,在拥挤的环境中用身体排开人或物,"squeeze (into, out, through); elbow one's way (into, out, through)",,,动词
149713,14971,3,用压力使从孔隙中出来,exert pressure to get sth. out,,,动词
149714,14971,4,排斥;排挤,expel; repel; reject; squeeze out,,,动词
149811,14981,1,滚动;翻转,roll; tumble; trundle; welter,,,动词
149812,14981,2,走开;离开(含斥责意,in an angry tone,,,动词
149813,14981,3,"(液体)翻腾,特指受热沸腾",(of a liquid) bubble up when heated to a boiling point; boil; seethe,,,动词
149814,14981,4,使滚动;使在滚动中沾上(东西),roll around to get bigger by picking up thicker layers,,,动词
149815,14981,5,缝纫方法,way of sewing,,,动词
149816,14981,6,(Gǔn)姓。,a surname,,,名词
149911,14991,1,坚硬的外皮,shell; crust; hard outer covering of sth.,,,名词
150011,15001,1,聚会或招待客人用的房间,"hall (for holding meetings, concerts, receiving guests, etc.)",,,名词
150012,15001,2,大机关里一个办事部门的名称,department in a large government organization; office,,,名词
150013,15001,3,某些省属机关的名称,part of the name of a department in a provincial government,,,名词
150111,15011,1,"戏曲角色,扮演妇女,有青衣、花旦、老旦、武旦等区别。","dan; female role in traditional opera. There are four female roles, i.e. qingyi, huadan, laodan and wudan.",,,名词
150112,15011,2,"纤度单位,9,000米长的天然丝或化学纤维重量为多少克,它的纤度就是多少旦。旦数愈小,纤维愈细。","denier; unit of fineness for fibres, based on a standard mass per 9,000 metres of silk yarn or chemical fibres, the bigger the denier measurement, the thicker the yarn",,,名词
150113,15011,3,天亮;早晨,dawn; daybreak; morning,,,名词
150114,15011,4,(某一)天,(a) day,,,名词
150211,15021,1,(物体)突然破裂,(of an object) burst; blast; explode,,,动词
150212,15021,2,用炸药爆破;用炸弹轰炸,blow up; blast; bomb,,,动词
150213,15021,3,因愤怒而激烈发作,fly into a rage; flare up; explode with rage,,,动词
150214,15021,4,因受惊而四处乱逃,scamper; flee in terror in all directions,,,动词
150221,15022,1,"烹调方法,把食物放在煮沸的油里弄熟",fry in deep fat or oil; deep-fry,,,动词
150222,15022,2,〈方dial.〉焯(chāo),scald,,,动词
150321,15032,1,"佛教的建筑物,有种种形式,通常有五层到十三层不等,顶上是尖的","tower; pagoda; Buddhist building erected as a memorial or shrine, of many types, usu. with five to 13 storeys and a pointed rooftop",,,名词
150322,15032,2,塔形的建筑物,tower; pagoda-shaped structure,,,名词
150323,15032,3,(Tǎ)姓。,a surname,,,名词
150411,15041,1,屡次;连续几次,frequently; repeatedly,,,副词
150511,15051,1,弯曲,curl; curve; winding,,,形容词
150512,15051,2,使弯曲,bend,,,动词
150514,15051,4,拉(弓)。,pull (a bow),,,动词
150611,15061,1,精神失常;疯狂,mad; insane; crazy,,,形容词
150612,15061,2,猛烈;声势大,violent; fierce,,,形容词
150613,15061,3,纵情地、无拘束地(多指欢乐,mostly out of joy,,,形容词
150614,15061,4,狂妄,arrogant; overbearing,,,形容词
150711,15071,1,"皋陶(Gāoyáo),上古人名。","Gaoyao, name of a person in remote antiquity",,,名词
150721,15072,1,"用黏土烧制的材料,质地比瓷质松软,有吸水性","pottery; earthenware; absorbent ware shaped from clay and hardened by heat, and softer than porcelain",,,名词
150722,15072,2,制造陶器,pottery making,,,动词
150723,15072,3,〈比喻fig.〉教育、培养,cultivate; educate,,,动词
150724,15072,4,(Táo)姓。,a surname,,,名词
150725,15072,5,快乐,contented and happy,,,形容词
150811,15081,1,天刚亮的时候,dawn; daybreak,,,名词
150812,15081,2,知道,know,,,动词
150813,15081,3,使人知道,let sb. know; tell,,,动词
150911,15091,1,"柳树,落叶乔木或灌木,叶子狭长,柔荑花序,种类很多,有垂柳、旱柳等。","willow; deciduous tree or shrub of the genus Salix, having narrow leaves and catkins, in many strains, such as weeping willow, dryland willow, etc.",,,名词
150912,15091,2,二十八宿之一。,"liu, one of the 28 constellations",,,名词
150913,15091,3,(Liǔ)姓。,a surname,,,名词
151011,15101,1,炉子,stove,,,名词
151111,15111,1,宏大,great; grand,,,形容词
151112,15111,2,(Hóng)姓。,a surname,,,名词
151211,15121,1,因为不满意而感情激动;发怒,anger; indignation; fury; resentment,,,形容词
151311,15131,1,看,look; see; watch,,,动词
151411,15141,1,箱子,chest; box; case; trunk,,,名词
151412,15141,2,像箱子的东西,anything in the shape of a box,,,名词
151511,15151,1,"用力向前冲,使全身突然伏在物体上",throw oneself on or at sth.; pounce on,,,动词
151512,15151,2,把全部心力用到(工作、事业等上面),dedicate all one's energies to a cause; devote,,,动词
151513,15151,3,扑打;拍打,flap; flutter,,,动词
151514,15151,4,〈方dial.〉伏,bend over,,,动词
151611,15161,1,时间短(跟‘久’相对as opposed to‘long’}),of short duration; transient; brief,,,形容词
151612,15161,2,暂时,temporary; transient; for the time being,,,副词
151712,15171,2,形状略像盆的东西,sth. shaped like a basin,,,名词
151911,15191,1,柱子,post; upright; pillar; column,,,名词
151912,15191,2,像柱子的东西,sth. shaped like a column,,,名词
152011,15201,1,闪耀的光彩,brightness; splendour,,,名词
152012,15201,2,照耀,shine,,,动词
152121,15212,1,合乎规范的,standard; proper; correct,,,形容词
152122,15212,2,高尚的;不粗俗的,graceful; polished; refined,,,形容词
152123,15212,3,"西周朝廷上的乐歌,《诗经》中诗篇的一类。",ode; court hymns of the Western Zhou Dynasty; one of the genres of verse in The Book of Songs,,,名词
152124,15212,4,〈敬辞pol.〉用于称对方的情意、举动,your (feelings or behaviour),,,名词
152125,15212,5,交情,friendship; companionship,,,名词
152126,15212,6,平素,usually; often,,,副词
152127,15212,7,很;极,very much; extremely,,,副词
152211,15221,1,衰弱,decline; wane; fall into a decline,,,形容词
152311,15231,1,"洛河,水名,在陕西。","Luohe River, in Shaanxi Province",,,名词
152312,15231,2,"洛河,水名,发源于陕西,流入河南。古时作‘雒’。","Luohe River, originating in Shaanxi Province and flowing into Henan Province; 洛 written as 雒Luò in ancient times",,,名词
152313,15231,3,姓。,a surname,,,名词
152411,15241,1,光线充足;明亮,light; bright,,,形容词
152412,15241,2,声音清晰响亮,(of voice) resonant; loud and clear,,,形容词
152511,15251,1,古琴。,"qin, seven-stringed plucked instrument in some ways similar to the zither",,,名词
152512,15251,2,"某些乐器的统称,如风琴、钢琴、提琴、口琴、胡琴等。","general name for certain musical instruments, e.g. 风琴 fēngqín, 钢琴 gāngqín, 提琴 tíqín, 口琴 kǒuqín, and 胡琴 hú qin",,,名词
152513,15251,3,(Qín)姓。,a surname,,,名词
152611,15261,1,"躯干的一部分。人的腹在胸的下面,动物的腹在胸的后面。",belly; abdomen; part of the trunk. The human abdomen is below the chest and the stomach of an animal is behind its chest.,,,名词
152612,15261,2,指内心,mind,,,名词
152613,15261,3,指鼎、瓶子等器物的中空而凸出的部分,rounded cavity of a vessel or bottle,,,名词
152711,15271,1,家畜,livestock; domestic animal,,,名词
152712,15271,2,祭神用的牛、羊、猪等,"animal sacrifice; offering of an ox, sheep, pig, etc. as a sacrifice in ancient China",,,名词
152811,15281,1,众,multitude,,,形容词
152812,15281,2,黑,black; dark,,,形容词
152813,15281,3,(Lí)姓。,a surname,,,名词
152911,15291,1,恭敬,respectful,,,形容词
152912,15291,2,严肃,solemn,,,形容词
152913,15291,3,肃清,eliminate; clean up,,,动词
153011,15301,1,"气温下降时,在接近地面的空气中,水蒸气凝结成的悬浮的微小水滴。","fog; large mass of water vapour condensed to fine particles, at or just above the earth's surface",,,名词
153012,15301,2,指像雾的许多小水点,fine spray of water,,,名词
153111,15311,1,"把帽子戴在头上(古代男子二十岁举行冠礼,表示已成年)",put on a hat; come of age (in ancient times a man began to wear a hat at 20 to show that he had grown up),,,动词
153112,15311,2,在前面加上某种名号或文字,put a title and some words before; precede; crown with,,,动词
153113,15311,3,居第一位,take (or win) the first place; rank first,,,动词
153114,15311,4,指冠军,champion,,,名词
153115,15311,5,(Guàn)姓。,a surname,,,名词
153121,15312,1,帽子,hat,,,名词
153122,15312,2,形状像帽子或在顶上的东西,sth. shaped like a hat or on the top of sth. else; corona; crown,,,名词
153211,15321,1,有意做作掩盖本来面貌的;虚假(跟‘真’相对as opposed to‘true’}),disguise; cover the original look of sth. on purpose; false,,,形容词
153212,15321,2,不合法的;窃取政权、不为人民所拥护的,(of a regime) bogus; puppet,,,形容词
153311,15331,1,没有现实根据的;不真实的,unreal; imaginary; illusory,,,形容词
153312,15331,2,奇异地变化,magical; changeable,,,动词
153411,15341,1,幼小的(多指牲畜、家禽等,"oft. of domestic animals, poultry, etc.",,,名词
153421,15342,1,[仔肩](zījiān)责任;负担。,official burdens or responsibilities,,,名词
153511,15351,1,才能出众的人,outstanding person,,,名词
153512,15351,2,杰出,outstanding,,,形容词
153611,15361,1,烦闷,annoyed; vexed; upset,,,形容词
153612,15361,2,厌烦,be tired of; fed up,,,形容词
153613,15361,3,又多又乱,superfluous and confusing,,,形容词
153614,15361,4,烦劳,trouble,,,动词
153711,15371,1,了解;领会;觉醒,realize; awaken,,,动词
153811,15381,1,背(bēi)或扛,carry on one's shoulder or back,,,动词
153812,15381,2,承当,bear (a burden); take (responsibility),,,动词
153814,15381,4,承受恩惠(多用在书信里表示客气,oft. in correspondence to show politeness,,,动词
153821,15382,1,莲。,lotus,,,名词
153822,15382,2,指荷兰。,the Netherlands (Holland),,,名词
153911,15391,1,"早晨,有时也泛指半夜以后到中午以前的一段时间","morning, sometimes also referring to the period between midnight and noon",,,名词
154011,15401,1,甜;甜美(跟‘苦’相对as opposed to‘bitter’}),sweet; pleasant,,,形容词
154012,15401,2,自愿;乐意(多为不好的事,usu. of sth. Undesirable,,,动词
154013,15401,3,(Gān)姓。,a surname,,,名词
154111,15411,1,满足了食量(跟‘饿’相对as opposed to‘hungry’}),have eaten one's fill; be full,,,形容词
154112,15411,2,饱满,full; plump,,,形容词
154113,15411,3,足足地;充分,fully; to the full,,,副词
154114,15411,4,满足,satisfy,,,动词
154115,15411,5,中饱,embezzle,,,动词
154211,15421,1,随风摇动或飞扬,wave or flutter (in the wind),,,动词
154212,15421,2,"形容腿部发软,走路不稳",walk unsteadily due to a weakness in the legs,,,动词
154213,15421,3,轻浮;不塌实,giddy; anxious,,,形容词
154311,15431,1,香,fragrant; sweet-smelling,,,形容词
154312,15431,2,花卉,flowers and grass,,,名词
154313,15431,3,美好的(德行、名声),good (conduct or reputation); virtuous,,,形容词
154314,15431,4,〈敬辞pol.〉用于对方或跟对方有关的事物,[referring to things related to one's counterpart],,,形容词
154315,15431,5,(Fāng)姓。,a surname,,,名词
154411,15441,1,肌肉,muscle,,,名词
154511,15451,1,伸展;宽解(拘束或憋闷状态),stretch; unfold; spread; smooth out,,,动词
154512,15451,2,缓慢;从容,easy; leisurely,,,形容词
154513,15451,3,(Shū)姓。,a surname,,,名词
154611,15461,1,爱惜,value; cherish; treasure; use sparingly,,,动词
154612,15461,2,可惜;惋惜,regret,,,动词
154613,15461,3,吝惜;舍不得,grudge; stint,,,动词
154711,15471,1,跟死了人有关的(事情),funeral; mourning,,,名词
154721,15472,1,丧失,lose; be bereaved,,,动词
154911,15491,1,浇;灌溉,water; irrigate,,,动词
154912,15491,2,倒进去或装进去(多指液体、气体或颗粒状物体,"oft. of liquid, air or granule",,,动词
154913,15491,3,指录音,"record (sound, music, etc. on a tape or disc)",,,动词
155011,15501,1,向下按;压制,press down; restrain; repress; curb,,,动词
155012,15501,2,"表示选择,相当于‘或是’、‘还是’",[indicating a choice] or,,,连词
155013,15501,3,"表示转折,相当于‘可是’、‘但是’、‘然而’",[indicating a turn] but; however,,,连词
155014,15501,4,"表示递进,相当于‘而且’",[indicating progressive advance] moreover; besides,,,连词
