definition_id,hanzi,pinyin,pos,definition_cn,example_1,example_2,better
175314,谱,pǔ,动词,为歌词创作曲调,把这首诗谱成歌曲。,他为这首优美的诗歌谱写了一首动人的曲子。,2
175411,箭,jiàn,名词,古代兵器，由细杆、尖头和尾羽组成，用弓弩发射；现代射箭用箭多用金属或塑料制成。,两座山之间相隔仅仅一箭之遥。,在古代战争中，弓箭手们用箭精准地射向敌人。,2
175412,箭,jiàn,名词,箭矢射程范围内的距离。,敌军距离我们只有一箭之遥。,那座城堡距离我们只有一箭之遥，很快就能到达。,2
175511,狭,xiá,形容词,宽度小（与“广”相对）,这个房间狭小得只能放下一张床。,这条狭长的巷子只能容纳一个人侧身通过。,2
175611,饿,è,形容词,需要进食的状态,长时间未进食，他感到一阵阵饥饿。,他已经一整天没吃东西了，现在饿得肚子咕咕叫。,2
175711,驱,qū,动词,赶(牲口),士兵们驱马前进，直奔战场。,牧民们每天都要驱赶羊群到草原上吃草。,2
175713,驱,qū,动词,赶走（人或动物）。,我们必须采取措施驱逐这些入侵者。,村民们点燃火把，试图驱走闯入村庄的野兽。,2
175912,脂,zhī,名词,用于化妆的红色颜料。,她轻抚了一下脸上的脂粉。,她轻轻抹上胭脂，让苍白的脸颊显得红润起来。,2
176011,斥,chì,动词,责备。,经理对员工的错误行为进行了严厉的申斥。,老师严厉地斥责了抄袭作业的学生，告诫他们要诚实。,2
176012,斥,chì,动词,驱逐。,他的观点遭到了大多数人的排斥。,保安人员迅速斥退了试图闯入会场的闲杂人员。,2
176013,斥,chì,动词,支付。,公司决定斥资开发新的技术项目。,公司斥巨资研发新产品，希望能在市场上取得领先地位。,2
176014,斥,chì,动词,开拓。,为了扩大耕地面积，他们决定斥地。,古代帝王通过战争斥地千里，不断扩大自己的疆域。,2
176015,斥,chì,动词,侦察。,古代军队中常设有斥候负责侦察敌情。,将军派斥候前去侦察敌军的动向和兵力部署情况。,2
176312,栽,zāi,动词,插入；固定,这块地毯是用栽绒工艺制作的。,他在花园里栽了几棵玫瑰花，让院子更加美丽。,2
176313,栽,zāi,动词,强加；诬陷,他被人故意栽赃，陷害成罪犯。,他被人栽赃陷害，明明没有偷东西却被硬给安上了罪名。,2
176314,栽,zāi,名词,幼苗；秧苗,春天到了，我们一起去桃栽，感受大自然的美好。,这些果树栽子是从隔壁果园买来的，品质很好。,2
176411,仗,zhàng,名词,泛指各种武器,国庆阅兵时，仪仗队迈着整齐的步伐走过天安门广场。,古代士兵上战场时，都会随身携带各种仗器。,2
176511,墓,mù,名词,埋葬死者的地方,清明节那天，许多人前往公墓祭奠逝去的亲人。,清明节时，人们会去扫墓，祭拜已故的亲人。,2
176611,舅,jiù,名词,舅父,大舅从乡下带来了许多新鲜的蔬菜和水果。,我舅父住在乡下，每年暑假我都会去他那里玩。,2
176811,兽,shòu,名词,四足哺乳动物的统称,深山老林里有许多野兽出没，游客们一定要小心。,动物园里有许多珍稀的兽类，吸引了不少游客。,2
176812,兽,shòu,形容词,野蛮粗鄙的,虽然他表面上看起来很友善，但内心却充满了兽心。,他的行为像野兽一样野蛮，完全不顾他人的感受。,2
176911,锁,suǒ,名词,用于门、箱等处的安全装置，需钥匙开启。,出门前别忘了锁门，以免发生意外。,出门前别忘了用钥匙把门锁好，确保家里的安全。,2
176912,锁,suǒ,动词,用锁具固定或关闭。,晚上睡觉前一定要记得锁门，确保安全。,出门前请记得锁好门窗，确保家中安全。,2
176913,锁,suǒ,名词,形状类似锁的物品。,健身房里摆放着许多石锁，供人们锻炼身体。,这把古老的铜锁造型精美，是祖上传下来的宝贝。,2
176914,锁,suǒ,名词,金属链条。,他终于挣脱了心灵的枷锁。,囚犯被沉重的锁链束缚着，步履艰难地走向法庭。,2
176915,锁,suǒ,动词,一种密集的缝纫方法。,她在缝纫时仔细地进行了锁边。,妈妈用锁边针法给我的新裙子缝了一圈漂亮的花边。,2
177011,喂,wèi,感叹词,叹词，用于打招呼,喂，你上哪兒去？,喂，那位穿红衣服的女士，您的钱包掉在地上了！,2
177012,喂,wèi,动词,给动物东西吃;饲养,农民每天早晨都会按时喂牲口。,每天早上爷爷都会准时去后院喂那群可爱的鸽子。,2
177013,喂,wèi,动词,将食物送入他人口中,母亲正在耐心地给孩子喂奶。,生病的奶奶没有力气吃饭，护士耐心地一勺一勺喂她。,2
177111,抛,pāo,动词,用力扔出,孩子们在草地上开心地玩抛球游戏。,孩子们在海滩上快乐地抛着彩色的沙滩球玩耍。,2
177112,抛,pāo,动词,舍弃不顾,为了事业，他不得不抛妻别子远赴他乡。,在紧急情况下，船长决定抛下部分货物以减轻船重。,2
177113,抛,pāo,动词,显露出来,她从不喜欢抛头露面，更愿意低调生活。,这篇报道大胆地抛出了许多敏感的社会问题供公众讨论。,2
177114,抛,pāo,动词,低价大量出售,他在股市下跌前果断抛出股票。,由于股价持续下跌，投资者开始恐慌性抛售手中的股票。,2
177211,苍,cāng,形容词,青绿色或蓝色。,苍松翠柏点缀着这座古老的山峰。,雨后的远山呈现出迷人的苍青色，宛如一幅水墨画。,2
177212,苍,cāng,形容词,灰白色。,老人捋着苍髯，脸上露出慈祥的笑容。,岁月在他的鬓角留下了苍白的痕迹，却掩不住眼中的智慧。,2
177213,苍,cāng,名词,天空的代称。,人们常常祈求上苍保佑平安。,诗人仰望苍穹，感叹宇宙的浩瀚和人类的渺小。,2
177321,臂,bì,名词,胳膊,他用左臂支撑着身体，艰难地站了起来。,健身教练示范如何正确锻炼手臂肌肉，避免运动损伤。,2
177411,溪,xī,名词,山间的小河沟；泛指小河。,清溪潺潺流过村庄，带来了一丝清凉。,清澈的溪水从山间流过，发出悦耳的潺潺声。,2
177511,胖,pán,形容词,安泰舒适的状态,心广体胖，心态宽广的人往往身体健康。,退休后的老人在乡间过着心宽体胖的安逸生活。,2
177521,胖,pàng,形容词,人体脂肪多，体型丰满（与“瘦”相对）,肥胖问题越来越受到人们的关注。,经过半年的健身训练，他终于减掉了肚子上的胖肉。,2
177611,伐,fá,动词,用工具砍倒树木,伐木工人每天都要进入森林工作。,工人们正在森林里伐木，为冬季准备柴火。,2
177612,伐,fá,动词,发动军事攻击,古代帝王常常发动征伐以扩张领土。,古代诸侯常常互相征伐，争夺领土和资源。,2
177613,伐,fá,动词,自我夸耀,他为人谦逊，从不伐善。,他从不伐善，总是谦虚地对待自己的成就。,2
177711,汪,wāng,形容词,水域深广的样子。,汪洋大海无边无际，令人叹为观止。,这片湖泊汪洋浩渺，一眼望不到边际。,2
177712,汪,wāng,动词,液体聚集。,路上汪了一些水，行人小心翼翼地绕开走。,雨后，低洼处汪着一滩滩的积水。,2
177713,汪,wāng,名词,方言指小水坑。,水牛在泥水汪里打滚，显得非常惬意。,田边有个小水汪，孩子们常在那里捉蝌蚪。,2
177716,汪,wāng,拟声词,模拟狗叫声。,狗汪汪叫，似乎在警告陌生人不要靠近。,夜深人静时，远处传来几声狗汪汪的叫声。,2
177811,刷,shuà,动词,挑选；选择,从这堆梨里头刷出几个好的给奶奶送去，希望她能喜欢。,她在市场里刷了半天，终于挑到最新鲜的蔬菜。,2
177822,刷,shuā,动词,用刷子清洁或涂抹,每天早晚刷牙是一个好习惯。,每天早上，他都会仔细地刷牙洗脸。,2
177823,刷,shuā,动词,淘汰；除名,由于他不守劳动纪律，让厂里给刷了，失去了工作机会。,公司业绩不佳，决定刷掉一批不合格的员工。,2
177824,刷,shuā,拟声词,形容快速摩擦的声音,风刮得树叶子刷刷地响，仿佛在演奏一首大自然的乐曲。,只听刷的一声，燕子飞快地掠过水面。,2
177911,稿,gǎo,名词,谷类植物的茎秆,稿荐是一种用来推荐稿件的工具或方式。,秋天收获后，田里堆满了金黄的稻稿。,2
177913,稿,gǎo,名词,公文的草稿,拟稿的过程需要反复推敲，才能写出满意的文章。,秘书正在整理领导明天要用的讲话稿。,2
178012,绳,shéng,动词,纠正;约束;制裁,对于违法行为，必须绳之以法，维护社会的公平正义。,法律的作用之一就是绳治那些违法乱纪的人。,2
178111,剪,jiǎn,名词,用于剪裁的双刃工具,夹剪是一种常用的工具，特别适合修剪细小的物品。,这把剪刀非常锋利，可以轻松剪开厚纸板。,2
178112,剪,jiǎn,名词,类似剪刀形状的工具,夹剪不仅可以用来修理东西，还能发挥创意制作手工。,园艺师使用修剪剪来整理灌木的形状。,2
178113,剪,jiǎn,动词,用剪刀分割物品,剪裁衣服需要精确的测量和熟练的技巧。,她小心翼翼地剪断风筝线，让风筝自由飞翔。,1
178114,剪,jiǎn,动词,彻底消灭,为了防止疾病传播，必须彻底剪除传染源。,园丁正在修剪花园里多余的树枝。,1
178211,唤,huàn,动词,"发出大声,使对方觉醒、注意或随声而来",呼唤亲人的名字时，声音中充满了思念与期待。,母亲站在门口轻声唤着孩子的名字。,2
178311,凶,xiōng,形容词,不吉利的（与“吉”相对）,凶事传来，全家人都陷入了深深的悲痛之中。,这场突如其来的车祸造成了凶事，令全家人悲痛不已。,1
178312,凶,xiōng,形容词,农作物收成极差,今年是个凶年。,今年遭遇旱灾，农田颗粒无收，真是凶年。,2
178313,凶,xiōng,形容词,残暴可怕,这个罪犯穷凶极恶，令人发指。,那只流浪狗露出凶相，吓得路人纷纷躲避。,2
178315,凶,xiōng,动词,实施暴力伤害,他因行凶被警方逮捕。,警方在凶案现场发现了重要证据。,1
178316,凶,xiōng,名词,行凶的罪犯,警方正在追捕案件的正凶。,这个犯罪团伙的首恶分子终于被缉拿归案。,1
178411,邮,yóu,动词,通过邮政系统寄送。,他今天去邮局邮封信给远方的朋友。,她每个月都会邮一封信给远方的祖母。,2
178513,齿,chǐ,名词,带齿状结构的,这台机器的齿轮需要定期润滑。,这把齿刃刀特别适合切割绳索。,1
178514,齿,chǐ,动词,并列；视为同类,医生检查了孩子的齿列是否整齐。,这些文物价值连城，岂能与赝品齿列？,2
178515,齿,chǐ,名词,年龄；岁数,在聚会中，大家按照年龄序齿而坐。,这位老者虽已逾古稀之齿，精神依然矍铄。,2
178516,齿,chǐ,动词,提及；说到,他的批评齿及了许多人。,这段屈辱的历史，至今令人不忍齿及。,2
178612,尝,cháng,动词,经历,他经历了许多困难，真正做到了艰苦备尝。,在山区支教的日子，让她尝尽了生活的艰辛。,2
178613,尝,cháng,副词,曾经,我未尝想过会有这样的结果。,这座古城墙尝见证过无数历史风云变幻。,1
178711,漠,mò,名词,干旱少雨的广阔沙地,大漠孤烟直，长河落日圆。,探险队穿越茫茫漠，寻找传说中的绿洲。,1
178712,漠,mò,形容词,缺乏热情的态度,他对这个问题采取了漠视的态度。,他对别人的苦难总是漠不关心，显得很冷漠。,2
178811,怨,yuàn,动词,心怀不满或仇恨,他对目前的工作条件表示抱怨。,她心中充满了对不公平待遇的怨恨。,2
178911,络,luò,名词,网状物,橘络是一种中药材，常用于治疗咳嗽和化痰。,蜘蛛在角落里织了一张精致的络。,1
178912,络,luò,名词,中医指气血运行的旁支通道,中医理论中的经络是人体气血运行的通道。,中医认为经络不通会导致身体不适。,2
178913,络,luò,动词,用网兜固定,头上络着一个发网。,他用渔网络住了几条活蹦乱跳的鱼。,2
178914,络,luò,动词,缠绕,络纱是纺织工艺中的一道重要工序。,藤蔓络在树干上，形成了一道自然的风景。,2
179011,撤,chè,动词,移除或取消,由于工作失误，他被撤职了。,会议结束后，工作人员迅速撤走了所有的椅子。,2
179012,撤,chè,动词,退,敌军在我们的进攻下不得不撤退。,军队接到命令后立即撤回了基地。,1
179013,撤,chè,动词,减轻（气味、重量等）,这道菜的味道有点撤味儿，需要再调味一下。,加点醋可以撤掉这道菜的油腻感。,2
179111,撒,sǎ,动词,分散抛洒颗粒物,春天到了，农民们开始撒种准备新一季的耕种。,农民在田里撒种，期待来年的丰收。,2
179112,撒,sǎ,动词,液体散落,把碗端平，别撒了汤。,他不小心把水撒了一地，赶紧拿拖把来清理。,2
179121,撒,sā,动词,放开或松开,他因病痛难忍，最终只能撒手人寰。,老鹰撒开翅膀，在天空中自由翱翔。,2
179122,撒,sā,动词,肆意施展（贬义）,孩子在地上撒赖，不肯起来。,那个骗子撒起谎来面不改色，真是可恶。,2
179211,筹,chóu,名词,用于计数或领取物品的小棍,古代商人用竹筹来记录交易的数量和金额。,古代商人常用竹筹来记录交易的数量。,2
